age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
19,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,<=50K
52,Private,14,Divorced,Prof-specialty,Unmarried,White,Male,15020,0,50,>50K
-26,Private,-13,Never-married,Tech-support,Not-in-family,White,Male,0,0,-40,<=50K
50,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
40,Private,12,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,<=50K
45,Self-emp-not-inc,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K
25,Private,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,<=50K
37,Private,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
49,Self-emp-not-inc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,<=50K
40,Private,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,<=50K
50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
22,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,<=50K
-38,Private,-13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-50,>50K
24,Private,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,20,<=50K
21,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
27,State-gov,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,48,<=50K
90,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,>50K
52,Private,6,Widowed,Sales,Unmarried,Black,Female,0,0,40,<=50K
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,<=50K
28,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
65,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,<=50K
19,Private,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,30,<=50K
48,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
54,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K
27,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
66,Private,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,<=50K
35,Federal-gov,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,<=50K
25,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,<=50K
27,Local-gov,12,Never-married,Prof-specialty,Own-child,Black,Female,0,0,37,<=50K
60,Private,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
37,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
42,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
42,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,<=50K
39,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
-31,Local-gov,-10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-40,>50K
34,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,>50K
60,?,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,2163,25,<=50K
44,Private,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
-65,Private,-14,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,-40,>50K
56,?,12,Married-civ-spouse,?,Husband,White,Male,0,0,20,<=50K
22,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
30,Self-emp-not-inc,11,Separated,Sales,Not-in-family,White,Male,0,0,40,<=50K
46,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,<=50K
22,Private,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,<=50K
20,Private,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,24,<=50K
36,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,<=50K
21,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,<=50K
52,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
-56,Self-emp-inc,-9,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,-21,<=50K
-49,Private,-9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-44,<=50K
55,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
20,Private,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
17,?,6,Never-married,?,Own-child,White,Male,0,0,30,<=50K
-33,Self-emp-not-inc,-9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,-55,<=50K
29,Private,8,Never-married,Other-service,Unmarried,Black,Female,0,0,35,<=50K
66,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,4,<=50K
45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
63,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,40,<=50K
49,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K
-37,Federal-gov,-9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-40,>50K
31,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
43,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
-34,Self-emp-not-inc,-9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-35,<=50K
51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
39,?,10,Divorced,?,Not-in-family,White,Female,0,0,35,<=50K
33,Private,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,55,<=50K
38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,>50K
71,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,<=50K
53,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
-68,Private,-9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-40,<=50K
58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
43,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,>50K
42,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
34,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,>50K
22,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
-58,Local-gov,-9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-7298,0,-40,>50K
38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
70,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,18,<=50K
-30,Private,-11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-45,<=50K
52,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
31,Private,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
33,Private,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,<=50K
59,Private,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,35,<=50K
32,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,68,<=50K
28,State-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
23,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
18,?,7,Never-married,?,Own-child,White,Female,0,0,35,<=50K
54,Private,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,<=50K
42,Self-emp-inc,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,<=50K
44,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,<=50K
32,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
42,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,>50K
55,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,<=50K
36,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
32,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
27,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
18,,10,Never-married,,Own-child,White,Female,0,0,20,<=50K
27,Federal-gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
28,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,<=50K
28,Private,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
-37,Private,-11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-15024,0,-45,>50K
52,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,95,>50K
31,Private,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K
25,Private,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,<=50K
56,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
50,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
23,Private,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
36,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,>50K
32,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
39,Private,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
52,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
47,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
-26,Private,-3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,-40,<=50K
32,Private,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K
30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,<=50K
40,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,55,>50K
47,Private,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
-30,Private,-5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,-40,<=50K
65,Private,10,Widowed,Sales,Other-relative,White,Female,0,0,45,<=50K
-21,Private,-12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,-25,<=50K
18,?,9,Never-married,?,Own-child,White,Female,0,0,60,<=50K
24,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,<=50K
27,?,10,Divorced,?,Own-child,White,Male,0,0,40,<=50K
20,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,Male,0,2258,10,<=50K
42,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,42,<=50K
-37,Private,-13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,-30,<=50K
71,,4,Married-civ-spouse,,Husband,White,Male,0,2149,24,<=50K
51,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
31,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
54,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,3900,40,<=50K
22,,10,Never-married,,Not-in-family,White,Male,0,0,25,<=50K
53,Private,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,>50K
47,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,40,>50K
30,Private,7,Divorced,Sales,Own-child,White,Male,0,0,40,<=50K
58,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,<=50K
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
-29,Private,-9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,-40,<=50K
47,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
54,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,<=50K
22,Private,9,Never-married,Sales,Own-child,Black,Female,0,0,40,<=50K
35,Private,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,<=50K
36,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,>50K
19,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,<=50K
29,State-gov,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
57,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
-24,Private,-9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,-40,<=50K
39,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,<=50K
-62,?,-9,Married-civ-spouse,?,Husband,White,Male,0,0,-40,<=50K
54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
59,Private,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,<=50K
47,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,<=50K
29,Private,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,>50K
20,Private,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,<=50K
64,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
53,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,>50K
39,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K
48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
50,State-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
43,Private,12,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,<=50K
32,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1340,45,<=50K
32,Private,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,>50K
32,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,>50K
68,Private,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,<=50K
34,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,<=50K
32,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
40,Private,10,Divorced,Tech-support,Unmarried,White,Female,0,213,40,<=50K
-32,Local-gov,-10,Divorced,Other-service,Not-in-family,White,Female,0,0,-30,<=50K
30,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
62,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,4064,0,35,<=50K
41,Private,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,<=50K
53,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
32,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K
17,Self-emp-inc,6,Never-married,Sales,Own-child,White,Male,0,0,15,<=50K
47,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,<=50K
28,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
-28,Private,-10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,-46,<=50K
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,44,>50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K
34,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,1974,30,<=50K
42,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,>50K
58,Private,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,33,<=50K
32,Private,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,10,<=50K
35,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
38,Private,13,Never-married,Other-service,Own-child,White,Female,0,0,35,<=50K
-72,Self-emp-not-inc,-9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-30,<=50K
55,Private,6,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,<=50K
-50,State-gov,-9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,-1485,-40,>50K
39,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
31,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,35,<=50K
23,Private,9,Never-married,Tech-support,Own-child,White,Male,0,0,50,<=50K
28,Private,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,<=50K
59,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,>50K
-27,Private,-13,Married-civ-spouse,Sales,Husband,White,Male,0,0,-45,>50K
-25,Private,-9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,-40,<=50K
22,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
-43,Private,-13,Separated,Exec-managerial,Unmarried,White,Male,-8614,0,-40,>50K
49,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
28,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
39,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,>50K
38,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,<=50K
47,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,>50K
48,Private,6,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,<=50K
43,Private,9,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,32,<=50K
82,?,11,Widowed,?,Not-in-family,White,Female,0,0,8,<=50K
57,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,<=50K
-62,Local-gov,-14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-10,<=50K
36,Federal-gov,13,Never-married,Prof-specialty,Own-child,White,Male,0,2258,40,<=50K
45,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,3411,0,40,<=50K
21,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
73,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,7,<=50K
53,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,45,<=50K
55,Self-emp-not-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,70,>50K
43,?,9,Never-married,?,Other-relative,White,Female,0,0,40,<=50K
-21,Local-gov,-9,Never-married,Adm-clerical,Own-child,White,Male,0,0,-20,<=50K
42,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,30,<=50K
82,?,4,Widowed,?,Not-in-family,White,Male,0,0,5,<=50K
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,84,<=50K
-40,Private,-9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-35,<=50K
21,?,10,Never-married,?,Own-child,White,Male,0,0,20,<=50K
-35,Self-emp-not-inc,-5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-40,<=50K
31,Private,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,42,<=50K
61,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
50,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,>50K
36,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,<=50K
43,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
19,State-gov,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,<=50K
33,Private,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,<=50K
60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,>50K
50,Federal-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
40,Private,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,45,>50K
63,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,<=50K
55,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
36,Private,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
49,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
18,Private,8,Never-married,Other-service,Own-child,White,Male,0,0,30,<=50K
34,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
27,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,<=50K
37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,<=50K
38,State-gov,11,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
44,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,<=50K
26,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
48,Self-emp-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,>50K
20,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
-34,Private,-10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,-38,<=50K
40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,>50K
28,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
75,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2149,35,<=50K
59,Self-emp-not-inc,9,Widowed,Exec-managerial,Not-in-family,White,Female,13550,0,60,>50K
21,Private,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
23,Private,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,<=50K
45,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,20,>50K
-47,Federal-gov,-9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,-40,<=50K
44,Private,10,Widowed,Tech-support,Unmarried,White,Female,0,0,38,<=50K
23,Private,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,<=50K
-43,State-gov,-9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,-40,<=50K
20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
42,Local-gov,14,Separated,Exec-managerial,Unmarried,Black,Male,0,0,45,>50K
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,99,>50K
52,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,60,>50K
-47,Self-emp-not-inc,-11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-45,<=50K
-48,Local-gov,-11,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,-40,<=50K
35,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,>50K
61,Private,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,30,<=50K
44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,<=50K
32,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
32,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
48,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,36,<=50K
65,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
25,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,35,>50K
60,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
58,Private,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,<=50K
24,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
